Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-107.325	6.5550003	-100.77	-113.88	1000.0	1999	-0.13668571	0.2020698	0.42661017	-0.53912455	0.1350227	0.000525547	121.29675841331482
2	-115.100006	4.4799995	-110.62	-119.58	1000.0	3999	-0.8147842	0.35743296	-0.06306937	-1.6076002	0.81476706	0.00019785845	394.051944732666
3	-90.03	11.18	-78.85	-101.21	1000.0	5999	-1.831119	0.33802733	-1.0032057	-2.5387282	1.8311212	0.00020309609	650.9533410072327
4	-105.76	16.29	-89.47	-122.05	1000.0	7999	-2.6785398	0.37316608	-1.8548512	-3.5292807	2.6789522	0.0003053498	896.8464772701263
5	-111.285	3.4350014	-107.85	-114.72	1000.0	9999	-3.4169176	0.42375502	-2.4181383	-4.377669	3.4173295	0.00043051498	1161.7940950393677
6	-91.675	21.634998	-70.04	-113.31	1000.0	11999	-4.0835123	0.45677495	-2.9388657	-5.1456194	4.0835495	0.0004559288	2392.0545291900635
7	-111.745	5.1949997	-106.55	-116.94	1000.0	13999	-4.5833645	0.54145294	-3.4122326	-5.7664967	4.583482	0.00047057774	2515.8738639354706
8	-125.825005	55.665	-70.16	-181.49	1000.0	15999	-5.1308217	0.58870006	-3.8513074	-6.598804	5.1312637	0.0005418607	3540.331052541733
9	-144.72	31.029999	-113.69	-175.75	1000.0	17999	-5.6778455	0.709179	-4.23383	-8.099736	5.6782875	0.00070062425	3661.9307050704956
10	-80.895004	39.185	-41.71	-120.08	782.0	19999	-6.24855	0.9152881	-4.3885927	-9.360553	6.2489424	0.0012967853	4019.473031282425
11	-156.425	0.6450043	-155.78	-157.07	1000.0	21999	-6.764665	1.1216028	-4.4122505	-10.563095	6.7651334	0.0019035933	4182.41153216362
12	-150.38501	14.474998	-135.91	-164.86	1000.0	23999	-7.284692	1.3015903	-4.4771795	-11.474163	7.2850437	0.0030900333	4357.3098883628845
13	-166.54501	3.2750015	-163.27	-169.82	1000.0	25999	-7.8375463	1.5349215	-4.5316596	-12.414583	7.8381696	0.00258951	4545.183811664581
14	-79.240005	44.27	-34.97	-123.51	817.0	27999	-8.263862	1.745437	-4.5101247	-13.21614	8.264723	0.0022200018	5226.368271827698
15	-156.42499	14.055	-142.37	-170.48	1000.0	29999	-8.705782	1.9539089	-4.5611153	-14.032171	8.706921	0.0027822342	5336.506613492966
16	-141.92	33.820004	-108.1	-175.74	1000.0	31999	-9.145642	2.1661685	-4.3742466	-14.775189	9.146517	0.0035136128	5457.577828168869
17	-106.095	20.095001	-86.0	-126.19	1000.0	33999	-9.475843	2.3466277	-4.3263507	-15.429107	9.476959	0.0026909632	5578.973465681076
18	-94.095	18.355	-75.74	-112.45	1000.0	35999	-9.6668825	2.4769256	-4.228232	-16.077993	9.667289	0.0037334799	6524.411394119263
19	-108.65	16.46	-92.19	-125.11	1000.0	37999	-9.852215	2.5776262	-4.147844	-16.5083	9.853042	0.0034062762	6939.012360572815
20	-97.345	24.635002	-72.71	-121.98	1000.0	39999	-10.000333	2.6993306	-3.9961128	-17.067747	10.000908	0.0036624966	8216.827826976776
21	-123.205	55.785004	-67.42	-178.99	1000.0	41999	-10.237381	2.8914444	-3.9585137	-17.617142	10.238195	0.0029811896	9497.617221832275
22	-102.295	31.634995	-70.66	-133.93	1000.0	43999	-10.344881	3.00599	-4.0091944	-17.784286	10.345118	0.0031267046	10844.421169996262
23	-128.76	13.669998	-115.09	-142.43	1000.0	45999	-10.490981	3.079954	-3.8500113	-18.208597	10.491461	0.0037208681	10966.446287155151
24	-143.69	1.540001	-142.15	-145.23	1000.0	47999	-10.748262	3.1626108	-3.681106	-18.591885	10.748418	0.0031854885	11143.275918245316
25	-107.455	44.774998	-62.68	-152.23	1000.0	49999	-10.905925	3.247264	-3.6531188	-18.801586	10.907025	0.0029876914	12469.635878562927
26	-141.1	29.159996	-111.94	-170.26	1000.0	51999	-11.04802	3.3198943	-3.6113732	-19.180553	11.048635	0.0026678261	12634.320704460144
27	-127.025	31.614998	-95.41	-158.64	1000.0	53999	-11.199351	3.3854437	-3.5481985	-19.33091	11.199713	0.002956001	13132.054171800613
28	-135.615	10.455002	-125.16	-146.07	1000.0	55999	-11.346405	3.4113054	-3.4270444	-19.59736	11.346769	0.0029514332	13321.583263158798
29	-131.97	9.23	-122.74	-141.2	1000.0	57999	-11.511776	3.4589682	-3.5215821	-19.77537	11.512271	0.0025103483	13488.41427397728
30	-60.273335	47.99516	-11.5	-125.54	619.0	59999	-11.594976	3.5079174	-3.3116736	-19.982862	11.595194	0.00387041	14312.535055160522
31	-94.68667	57.43656	-13.46	-135.63	741.0	61999	-11.675954	3.5642934	-3.3759637	-20.181013	11.676794	0.0033280344	14581.989602804184
32	-114.420006	73.510544	-13.58	-186.73	736.6667	63999	-11.831122	3.6681826	-3.2558534	-21.109446	11.831573	0.004988963	15107.643099308014
33	-103.16499	29.874996	-73.29	-133.04	1000.0	65999	-11.862078	3.724314	-3.1716475	-20.941301	11.862448	0.0062823296	15974.54118847847
34	-127.215	13.225002	-113.99	-140.44	1000.0	67999	-11.948753	3.7276707	-3.2410069	-21.070082	11.949363	0.0049268026	16098.560407876968
35	-120.42	4.959999	-115.46	-125.38	1000.0	69999	-11.997372	3.7225964	-3.1494374	-21.221516	11.997901	0.0047447346	16222.055999994278
36	-161.295	17.205002	-144.09	-178.5	1000.0	71999	-12.144652	3.7557788	-3.012331	-21.297747	12.145474	0.005402903	16340.848568439484
37	-146.17	9.690002	-136.48	-155.86	1000.0	73999	-12.252935	3.7924132	-3.0743735	-21.398209	12.252966	0.0042828135	16459.487713336945
38	-148.45499	16.945	-131.51	-165.4	1000.0	75999	-12.344582	3.8131182	-3.0437531	-21.49443	12.344947	0.00458068	16717.951291561127
39	-93.57	43.7	-49.87	-137.27	938.5	77999	-12.322087	3.880718	-2.8932095	-21.627142	12.321845	0.0048197284	17792.458300113678
40	-97.655	25.735	-71.92	-123.39	1000.0	79999	-12.293597	3.9211538	-2.849441	-21.610456	12.2936125	0.005738906	18493.89616537094
41	-135.37	22.21	-113.16	-157.58	1000.0	81999	-12.357131	3.9193773	-2.773621	-21.681194	12.357404	0.005409142	18748.996864795685
42	-132.365	33.515003	-98.85	-165.88	1000.0	83999	-12.423562	3.9442878	-2.686433	-21.721777	12.424373	0.005203209	19002.456510782242
43	-115.58	4.3199997	-111.26	-119.9	1000.0	85999	-12.427231	3.911484	-2.6215134	-21.798498	12.427459	0.0045004003	19125.1804459095
44	-152.495	8.345001	-144.15	-160.84	1000.0	87999	-12.509262	3.9179115	-2.6673796	-21.897106	12.509957	0.0053734547	19281.30669260025
45	-84.71667	61.276443	-11.43	-161.41	728.6667	89999	-12.473859	3.9300673	-2.4336364	-21.89511	12.473406	0.0035371534	19502.064668655396
46	-78.52334	46.088154	-13.35	-111.82	735.3333	91999	-12.488357	3.9286869	-2.646157	-21.928127	12.488346	0.0064094043	19676.985466003418
47	-143.63	1.0800018	-142.55	-144.71	1000.0	93999	-12.499389	3.9165902	-2.607286	-21.872404	12.499924	0.0044553005	19850.53902077675
48	-99.520004	26.59	-72.93	-126.11	1000.0	95999	-12.487749	3.9294662	-2.4825284	-21.959152	12.4879675	0.0053324015	20760.642339468002
49	-150.51999	31.129997	-119.39	-181.65	1000.0	97999	-12.551054	3.957157	-2.5841467	-21.960867	12.551018	0.004425662	20927.88056755066
50	-134.355	0.29499817	-134.06	-134.65	1000.0	99999	-12.590593	3.937718	-2.524931	-21.96416	12.59034	0.0042092274	21130.99565076828
51	-91.72	75.72	-16.0	-167.44	625.5	101999	-12.641518	3.9566524	-2.3012283	-21.962622	12.641823	0.0055006254	21444.99765586853
52	-122.78	28.05	-94.73	-150.83	1000.0	103999	-12.6588125	3.9623904	-2.3182607	-21.966457	12.6593075	0.004930561	22007.731971502304
53	-115.41333	57.919434	-33.51	-157.3	826.0	105999	-12.701725	3.976138	-2.1831925	-22.021025	12.701967	0.00555367	22420.98609471321
54	-95.036674	60.36656	-15.38	-161.46	752.3333	107999	-12.720065	4.0094366	-2.3061886	-22.048372	12.720347	0.0049839057	22626.018181324005
55	-121.284996	7.6949997	-113.59	-128.98	1000.0	109999	-12.701061	4.0057154	-2.0556662	-22.099361	12.700519	0.004955433	22757.866807699203
56	-132.66	5.220001	-127.44	-137.88	1000.0	111999	-12.711461	3.9974885	-2.08105	-22.050774	12.711232	0.0049753617	22880.897447824478
57	-113.776665	74.53448	-9.45	-178.98	722.0	113999	-12.774768	4.0086646	-1.9778886	-22.058197	12.775351	0.005543887	23080.294085741043
58	-107.155	81.735	-25.42	-188.89	664.0	115999	-12.840331	4.068013	-1.9311951	-22.437351	12.840845	0.005488564	23267.281986951828
59	-113.27	67.36089	-18.01	-161.52	767.0	117999	-12.922423	4.1064644	-1.8870445	-22.416086	12.922382	0.005994882	23553.111929416656
60	-115.020004	1.170002	-113.85	-116.19	1000.0	119999	-12.898171	4.0969095	-1.7326287	-22.338833	12.898321	0.0058917063	23676.572340726852
61	-172.275	1.4449997	-170.83	-173.72	1000.0	121999	-12.960855	4.1237407	-1.723344	-22.300879	12.960476	0.0059047393	23798.154153585434
62	-171.04001	4.010002	-167.03	-175.05	1000.0	123999	-13.029599	4.1422195	-1.5596876	-22.376106	13.029205	0.0063094236	23960.977194309235
63	-100.67	40.74	-59.93	-141.41	1000.0	125999	-13.005165	4.1802783	-1.4842117	-22.368412	13.00542	0.0051487214	24931.86776161194
64	-94.42	20.04	-74.38	-114.46	1000.0	127999	-12.976023	4.1830297	-1.5733757	-22.349167	12.975191	0.004946351	26181.414208889008
65	-178.405	16.735	-161.67	-195.14	1000.0	129999	-13.012369	4.21341	-1.5120366	-22.902508	13.012689	0.0058124308	26412.556985855103
66	-99.02667	51.07155	-26.82	-136.58	813.3333	131999	-13.044396	4.2200527	-1.3588204	-22.976284	13.043435	0.006471379	26820.27308869362
67	-110.465004	26.525002	-83.94	-136.99	1000.0	133999	-12.993128	4.2444844	-1.4553761	-22.929317	12.994267	0.0058906637	27090.730501651764
68	-117.19501	42.715	-74.48	-159.91	1000.0	135999	-13.002032	4.2285147	-1.3243461	-22.934896	13.001884	0.005599955	28599.215970039368
69	-125.149994	11.389996	-113.76	-136.54	1000.0	137999	-12.972118	4.2418737	-1.3244169	-22.92309	12.971793	0.005844116	28760.26384472847
70	-114.655	36.515	-78.14	-151.17	1000.0	139999	-12.936429	4.238389	-1.2353554	-22.893566	12.936787	0.004357457	29979.107159376144
71	-104.385	35.075005	-69.31	-139.46	1000.0	141999	-12.94495	4.232433	-1.3918333	-22.984964	12.945224	0.0041925875	31202.07021021843
72	-120.71001	47.06	-73.65	-167.77	1000.0	143999	-12.927653	4.246666	-1.3809028	-22.901886	12.928411	0.00375836	32388.507493019104
73	-161.7	10.550003	-151.15	-172.25	1000.0	145999	-12.954517	4.2519264	-1.4816768	-22.941877	12.955247	0.0047735493	32542.165022850037
