Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-94.744995	8.704998	-86.04	-103.45	1000.0	1999	0.92820126	0.32935312	1.7889985	0.32837296	-0.93075866	0.0008122207	42.32730507850647
2	-98.494995	29.355	-69.14	-127.85	1000.0	3999	0.32248622	0.45820794	1.2357432	-0.5898062	-0.32396775	0.00040682172	164.83647084236145
3	-108.33	0.18999863	-108.14	-108.52	1000.0	5999	-0.74962306	0.45014966	0.3622403	-1.5766691	0.74846107	0.0003962713	436.760169506073
4	-104.115005	7.505001	-96.61	-111.62	1000.0	7999	-1.5734267	0.5273098	-0.3455087	-2.6124976	1.5721052	0.0006572745	720.3438227176666
5	-96.285	8.125	-88.16	-104.41	1000.0	9999	-2.1973584	0.63553846	-1.0090044	-3.552866	2.1959825	0.0008168049	977.4675140380859
6	-155.57	69.4	-86.17	-224.97	882.5	11999	-2.9091086	0.72574705	-1.4118614	-4.800685	2.9087496	0.0009591727	1374.4163982868195
7	-154.14	1.9600067	-152.18	-156.1	1000.0	13999	-3.726624	0.875512	-2.022121	-6.688813	3.7270374	0.001808125	1598.9281878471375
8	-77.42	57.559998	-19.86	-134.98	649.0	15999	-4.5129	1.0567831	-2.6080337	-8.37884	4.512792	0.0021655718	3071.9219014644623
9	-182.91501	7.7549973	-175.16	-190.67	1000.0	17999	-5.302072	1.2892035	-3.2030067	-9.942777	5.3022776	0.0027625128	3191.782417535782
10	-146.985	9.184998	-137.8	-156.17	1000.0	19999	-6.0806046	1.5449927	-3.232814	-11.34484	6.080364	0.0032735432	4686.607949256897
11	-119.63334	79.08011	-16.13	-208.07	725.0	21999	-6.6846194	1.7821004	-3.1446693	-12.6239195	6.6844864	0.005065373	5802.014626741409
12	-113.13333	72.286316	-14.44	-185.56	726.0	23999	-7.402106	1.9869882	-3.172263	-13.761379	7.4021916	0.005234016	6320.916905403137
13	-168.155	0.2649994	-167.89	-168.42	1000.0	25999	-8.064913	2.2063031	-3.0547042	-14.8386345	8.064968	0.007615121	6434.497337818146
14	-91.049995	73.76833	-13.62	-173.84	619.0	27999	-8.682946	2.436884	-2.9924383	-15.599192	8.683193	0.0055515873	6724.556308746338
15	-151.14	20.460007	-130.68	-171.6	1000.0	29999	-9.196891	2.608587	-2.8615742	-16.373386	9.197603	0.0070441654	8155.139401674271
16	-91.36	82.09	-9.27	-173.45	582.0	31999	-9.723992	2.777458	-2.5199213	-16.966764	9.724166	0.009047157	8362.024792432785
17	-168.25	27.070007	-141.18	-195.32	1000.0	33999	-10.230804	2.9316351	-2.3340595	-17.430471	10.231015	0.007893976	9683.594783306122
18	-133.19	7.5	-125.69	-140.69	1000.0	35999	-10.5480385	3.0726955	-2.047692	-17.94252	10.548677	0.008103649	9798.819217681885
19	-182.44	21.720001	-160.72	-204.16	1000.0	37999	-11.035195	3.234993	-1.6565226	-18.33231	11.035777	0.009894473	9910.58405637741
20	-136.26	75.92676	-33.31	-214.16	862.6667	39999	-11.402075	3.4683583	-1.1040406	-18.803839	11.402854	0.00794768	10712.57477402687
21	-105.090004	67.62	-37.47	-172.71	758.0	41999	-11.695599	3.7468476	0.09368548	-19.392344	11.695823	0.0064371456	11136.774218797684
22	-150.67499	1.415001	-149.26	-152.09	1000.0	43999	-12.003735	3.789655	0.050149564	-20.139488	12.004056	0.007427163	11285.726264953613
23	-151.5	10.169998	-141.33	-161.67	1000.0	45999	-12.318424	3.8394723	-0.25825226	-20.468447	12.318689	0.0062959995	11401.301218032837
24	-129.74	83.243935	-13.39	-203.45	720.0	47999	-12.69943	3.937061	-0.60343844	-21.062449	12.700558	0.0071431072	11540.908097028732
25	-169.255	28.375	-140.88	-197.63	1000.0	49999	-13.011566	4.0265455	-0.523247	-21.232542	13.012643	0.0070949667	11655.172961235046
