Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-101.16	10.56477	-93.225	-116.091	1000.0	2999	-2.3071706	0.42983693	-1.0677022	-2.989573	2.3062706	0.0010596211	173.66009140014648
2	-105.753	6.7748895	-96.388	-112.188	1000.0	5999	-3.14675	0.3895063	-1.8876376	-3.9052973	3.1468096	0.00013615019	625.1536853313446
3	-96.376	5.0694933	-90.82	-103.078	1000.0	8999	-4.0587926	0.35745075	-3.0178647	-4.9721746	4.058478	0.0001859509	1059.157681941986
4	-129.16966	26.77235	-103.026	-165.959	1000.0	11999	-4.841382	0.34664857	-3.776361	-5.9259405	4.8409357	0.00020681946	1442.650666475296
5	-103.98767	22.200087	-73.043	-124.052	1000.0	14999	-5.5483093	0.460089	-4.4062953	-7.7111793	5.5498786	0.00024681445	2820.0592999458313
6	-94.483665	28.545115	-55.537	-123.155	1000.0	17999	-6.192295	0.6602723	-4.6825566	-9.596063	6.192794	0.0003406439	4232.341460227966
7	-142.26733	19.998405	-119.468	-168.16	1000.0	20999	-6.844323	1.1281462	-4.739255	-13.0994835	6.844097	0.00045253063	4431.167676925659
8	-162.74767	26.375834	-125.448	-181.677	1000.0	23999	-7.734306	1.6980016	-4.677906	-14.314906	7.7338347	0.0006780944	4673.104852437973
9	-133.84	47.805187	-96.544	-201.322	1000.0	26999	-8.471894	2.1043386	-4.6262302	-15.432026	8.472317	0.0005629589	5541.25981259346
10	-101.66233	63.944153	-11.936	-156.281	726.6667	29999	-9.033526	2.3724222	-4.1429043	-16.496725	9.033938	0.0015074437	5864.893963575363
11	-93.297005	53.265747	-17.155	-163.22	824.75	32999	-9.463892	2.6635327	-3.8521602	-17.646488	9.464046	0.00135201	7813.321444034576
12	-155.55	23.056559	-123.091	-174.466	1000.0	35999	-9.859785	2.88308	-3.3293207	-18.548292	9.859858	0.002334673	8633.502403736115
