Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-90.85225	9.343288	-80.265	-100.833	1000.0	3999	-0.5382905	0.41405842	0.6442546	-1.4362681	0.53739226	0.00020797472	184.48978638648987
2	-100.46175	12.016126	-80.743	-111.966	1000.0	7999	-1.867949	0.47414598	-0.7684028	-3.0323033	1.867968	8.039256e-05	290.64617395401
3	-69.234	33.52537	-12.525	-94.269	802.75	11999	-3.1977541	0.52427125	-1.7574154	-4.3469787	3.1976132	0.00026680765	1415.8331072330475
4	-96.2604	42.899284	-19.909	-134.918	882.2	15999	-4.300351	0.60928816	-2.538954	-6.2503643	4.3019586	0.0007329049	2886.7879021167755
5	-151.80675	14.030263	-131.835	-168.54	1000.0	19999	-5.474327	1.0202166	-2.5630262	-9.95824	5.47515	0.0012162235	2981.031487464905
6	-120.88125	35.480328	-72.923	-161.293	1000.0	23999	-6.5349927	1.4004035	-2.4777155	-12.03217	6.5361943	0.0012451153	4055.420572042465
7	-119.09075	17.61962	-92.832	-139.143	1000.0	27999	-7.480987	1.7281947	-2.2782712	-13.725672	7.4828234	0.0012332759	4151.093683004379
8	-132.8535	25.687918	-103.324	-160.449	1000.0	31999	-8.301649	1.9859327	-2.1599162	-15.165767	8.303195	0.0012959676	4247.538367271423
9	-140.921	28.93391	-93.238	-170.184	1000.0	35999	-9.060986	2.2796025	-2.017167	-16.48335	9.062573	0.00112972	4343.237948656082
10	-129.6445	21.698084	-106.747	-161.416	1000.0	39999	-9.803125	2.5481634	-2.165061	-17.558168	9.804684	0.00096071395	4636.476283073425
11	-105.666	43.724033	-65.559	-173.005	1000.0	43999	-10.170674	2.7753885	-2.1746535	-18.47479	10.171851	0.0011057383	5594.211019039154
12	-107.53925	57.757698	-24.141	-181.882	863.75	47999	-10.537561	3.0151975	-2.2036324	-19.213062	10.538562	0.0011799152	6077.771692276001
13	-144.18825	18.107853	-120.999	-165.568	1000.0	51999	-10.967865	3.2042456	-2.2528837	-19.80851	10.969101	0.0018155253	6171.149883747101
14	-140.78925	17.274382	-118.898	-166.133	1000.0	55999	-11.375498	3.3167214	-2.2322214	-20.280346	11.376679	0.0012943876	6264.971116304398
15	-132.5345	32.254784	-78.888	-163.614	1000.0	59999	-11.742798	3.4730012	-2.3369362	-20.734118	11.743785	0.0015171373	6360.601820230484
16	-98.7518	46.20535	-16.813	-144.849	855.2	63999	-11.869641	3.5493464	-2.2530787	-21.113821	11.870559	0.0015542868	6539.014034032822
17	-140.03125	28.908564	-102.497	-172.145	1000.0	67999	-12.143047	3.6413639	-2.1971467	-21.373999	12.143944	0.001685184	6634.650836467743
18	-95.028	57.63174	-11.828	-165.141	843.4	71999	-12.187492	3.7763066	-2.256129	-21.579998	12.188191	0.0015091532	8909.166546344757
19	-108.35975	30.942114	-77.603	-159.181	1000.0	75999	-12.23262	3.878913	-2.2820826	-21.84807	12.233581	0.002354662	10036.66559457779
20	-169.21024	11.343712	-150.189	-180.154	1000.0	79999	-12.39424	3.9563725	-2.2224002	-21.895967	12.394934	0.0017898824	10132.871601104736
21	-136.93475	37.073235	-89.758	-186.227	1000.0	83999	-12.520472	4.018246	-2.0649176	-22.043846	12.517373	0.0015902303	10231.367711544037
22	-139.8535	13.060258	-126.651	-160.138	1000.0	87999	-12.632297	3.9848704	-2.3639545	-22.134878	12.631047	0.0020717348	10327.773639917374
23	-105.35325	16.653051	-82.001	-122.003	1000.0	91999	-12.632358	3.8919454	-2.08945	-22.332945	12.630926	0.0013026093	11962.308891773224
24	-91.9025	55.20137	-24.217	-158.487	861.75	95999	-12.568945	3.8344932	-2.3095822	-22.408941	12.566794	0.0023007793	13382.801701545715
25	-118.96741	50.08287	-26.803	-175.301	895.0	99999	-12.60907	3.8593135	-2.402875	-22.27991	12.606648	0.0027394863	13827.939216852188
26	-101.1416	52.995914	-10.458	-150.21	841.2	103999	-12.587964	3.872011	-2.7412837	-22.326859	12.584111	0.0031370493	15008.182609796524
27	-130.00375	40.443977	-69.262	-174.982	1000.0	107999	-12.61793	3.9478607	-3.1151814	-22.437601	12.613933	0.0026234076	16151.029283285141
28	-133.4305	63.118958	-27.839	-190.096	871.5	111999	-12.638446	4.0371623	-2.9132888	-22.846373	12.635141	0.0037114802	16581.732224941254
29	-127.13081	51.240234	-35.276	-185.197	925.2	115999	-12.738385	4.1176424	-3.0926168	-22.833908	12.735869	0.0027434612	17213.17999124527
30	-94.76575	55.143097	-20.395	-162.492	826.75	119999	-12.757523	4.1875534	-3.1021495	-22.905521	12.755567	0.0037475366	18585.64582633972
31	-161.3005	21.738386	-133.909	-185.649	1000.0	123999	-12.81329	4.2547116	-3.0508456	-22.940987	12.812144	0.003164008	18680.77594923973
32	-151.08174	24.901115	-112.324	-180.58	1000.0	127999	-12.970246	4.325327	-3.220191	-23.015057	12.969608	0.0028675972	19661.81475186348
33	-103.032	61.882248	-11.686	-196.685	840.2	131999	-12.962304	4.372816	-3.1813476	-23.371462	12.961029	0.0036139665	19995.626079320908
34	-107.155	46.678078	-56.254	-171.486	1000.0	135999	-12.983027	4.448526	-3.0486596	-23.394735	12.982439	0.0027828612	22206.595335245132
35	-93.70733	68.13443	-4.05	-192.504	728.0	139999	-12.993358	4.4970493	-3.0195525	-23.413595	12.992368	0.003595764	23608.13863134384
36	-97.2964	46.75108	-9.157	-142.67	836.8	143999	-12.960507	4.5171227	-2.8667207	-23.459536	12.958477	0.0031390006	23991.45588374138
37	-75.39185	70.04658	-7.746	-167.983	576.2857	147999	-12.921294	4.5525403	-2.4499354	-23.48425	12.919243	0.0037208737	24664.99359178543
38	-96.16175	59.407856	-16.129	-174.711	832.0	151999	-12.92605	4.6001945	-2.252486	-23.502035	12.924855	0.003092597	26118.061582803726
39	-144.5726	57.471523	-38.944	-201.929	946.6	155999	-12.939162	4.6532726	-2.119155	-24.144869	12.937766	0.004112226	26864.66211104393
40	-102.6204	61.673763	-21.683	-185.467	806.0	159999	-12.994411	4.718655	-1.9665908	-24.22529	12.992927	0.0038864517	27751.996537923813
41	-75.5985	57.56378	-10.607	-156.117	654.5	163999	-12.995216	4.7493815	-1.8481959	-24.28306	12.994036	0.003948601	28271.851696252823
42	-115.02049	70.33942	-4.649	-190.862	775.25	167999	-13.012161	4.7685513	-1.5957148	-24.203468	13.011018	0.0041113016	28425.27294564247
43	-133.205	39.023342	-72.562	-169.768	1000.0	171999	-13.021727	4.793676	-1.4325904	-24.213112	13.020234	0.0038632434	29588.696644306183
44	-138.28601	23.681108	-107.858	-168.48	1000.0	175999	-13.064306	4.7898397	-1.31686	-24.197355	13.062636	0.0034570044	29685.356516599655
45	-91.26156	74.029816	-7.595	-189.117	669.2857	179999	-13.080137	4.800961	-1.1631447	-24.260696	13.078643	0.0034845106	30719.860320091248
46	-132.698	39.811493	-67.092	-174.569	1000.0	183999	-13.058245	4.833467	-0.9903073	-24.229977	13.056622	0.004403859	31795.210629701614
47	-123.62025	35.76355	-66.413	-162.064	1000.0	187999	-13.084103	4.832195	-0.96020854	-24.167597	13.082612	0.0036309457	32948.03711462021
48	-101.125	68.1917	-14.696	-189.745	843.6	191999	-13.037686	4.87307	-0.78511274	-24.248337	13.036203	0.0036229058	35196.27088069916
49	-92.582504	52.44269	-13.824	-144.039	803.5	195999	-13.007506	4.8927574	-0.6859069	-24.219687	13.006189	0.004313349	36453.08113837242
50	-139.80174	18.960642	-116.109	-164.641	1000.0	199999	-13.03889	4.8623056	-0.7231295	-24.165033	13.037711	0.0038758486	37453.849712610245
51	-89.27879	47.808815	-6.946	-131.186	832.0	203999	-13.024329	4.8706055	-0.62406313	-24.158482	13.023227	0.0031692279	38559.46088767052
52	-94.500404	58.343884	-13.74	-176.649	843.2	207999	-12.986652	4.844797	-0.6247319	-24.191711	12.985419	0.003160428	40128.4057469368
